center_label,v,lm,t,w,bulk_gap,direct_gap,indirect_gap,min_direct_gap,kx_min,ky_min,chern,z2,wilson,occupied_band_index,unoccupied_band_index,distance_to_center
B,1.06,0.13999999999999999,0.5,0.94,0.23325906396295795,0.23325906396295848,0.23325906396295795,0.23325906396295848,0.5,0.0,3.6148736492919484e-17,0,-0.031225590830438906,3,4,0.07211102550927982
B,1.06,0.14999999999999997,0.5,0.94,0.23915478782734023,0.23915478782734062,0.23915478782734023,0.23915478782734062,0.0,0.5,-5.248568051722501e-17,0,0.41899741544010893,3,4,0.06403124237432854
B,1.06,0.15999999999999998,0.5,0.94,0.2454184041283331,0.24541840412833316,0.2454184041283331,0.24541840412833316,0.5,0.0,1.21933129082616e-16,0,-0.42549730833849325,3,4,0.05656854249492385
B,1.06,0.16999999999999998,0.5,0.94,0.2520429971118038,0.2520429971118041,0.2520429971118038,0.2520429971118041,0.5,0.0,-8.852441588716369e-17,0,0.34976756886807675,3,4,0.050000000000000044
B,1.06,0.17999999999999997,0.5,0.94,0.25902143971674896,0.2590214397167491,0.25902143971674896,0.2590214397167491,1.0,0.5,-1.4917316955701704e-16,1,1.2338054757922972,3,4,0.04472135954999584
B,1.06,0.18999999999999995,0.5,0.94,0.26634642559474536,0.26634642559474603,0.26634642559474536,0.26634642559474603,0.5,1.0,-7.119143265026943e-17,1,-0.5507392254801862,3,4,0.04123105625617666
B,1.06,0.19999999999999996,0.5,0.94,0.27401050027359053,0.2740105002735906,0.27401050027359053,0.2740105002735906,0.5,1.0,2.0458940296550223e-16,0,0.1796854991233784,3,4,0.040000000000000036
B,1.06,0.20999999999999996,0.5,0.94,0.2820060912425198,0.2820060912425198,0.2820060912425198,0.2820060912425198,1.0,0.5,1.0277819182414945e-16,0,0.0738090639839118,3,4,0.04123105625617663
B,1.06,0.21999999999999995,0.5,0.94,0.2903255367701486,0.29032553677014866,0.2903255367701486,0.29032553677014866,0.0,0.5,1.1722005493796331e-16,0,-1.6759154135991698,3,4,0.044721359549995794
B,1.06,0.22999999999999995,0.5,0.94,0.2989611132999105,0.29896111329991076,0.2989611132999105,0.29896111329991076,1.0,0.5,-2.0935035686022876e-17,1,-0.9412606781918852,3,4,0.049999999999999996
B,1.06,0.23999999999999994,0.5,0.94,0.3079050613005203,0.3079050613005203,0.3079050613005203,0.3079050613005203,1.0,0.5,5.216200763189982e-17,0,0.3667457838998836,3,4,0.056568542494923775
B,1.06,0.24999999999999992,0.5,0.94,0.3171496094803124,0.31714960948031334,0.3171496094803124,0.31714960948031334,0.0,0.5,-1.355944288279522e-16,0,-0.37069666718264693,3,4,0.06403124237432843
B,1.06,0.2599999999999999,0.5,0.94,0.3266869973034812,0.3266869973034815,0.3266869973034812,0.3266869973034815,0.0,0.5,4.3754929780963416e-17,0,-0.11580278556842424,3,4,0.07211102550927971
B,1.06,0.2699999999999999,0.5,0.94,0.33650949577323114,0.33650949577323147,0.33650949577323114,0.33650949577323147,0.0,0.5,-3.2910107317422513e-17,1,-0.8281891371762639,3,4,0.08062257748298543
B,1.06,0.2799999999999999,0.5,0.94,0.3466094264710136,0.3466094264710136,0.3466094264710136,0.3466094264710136,1.0,0.5,-5.5317789010963707e-17,1,-1.1940189187642598,3,4,0.08944271909999152
B,1.06,0.2899999999999999,0.5,0.94,0.3569791788625458,0.35697917886254626,0.3569791788625458,0.35697917886254626,1.0,0.5,-7.991301102970035e-17,0,0.07136447152758407,3,4,0.09848857801796099
B,1.06,0.29999999999999993,0.5,0.94,0.367611225899871,0.36761122589987105,0.367611225899871,0.36761122589987105,0.0,0.5,1.0817711999615371e-16,0,0.21942655047782217,3,4,0.10770329614269002
B,1.07,0.1,0.5,0.9299999999999999,0.1768757345195871,0.1768757345195871,0.1768757345195871,0.1768757345195871,0.0,0.5,-3.9780826059305684e-17,0,-0.014509594535920342,3,4,0.10440306508910552
B,1.07,0.11,0.5,0.9299999999999999,0.1812807214096488,0.1812807214096488,0.1812807214096488,0.1812807214096488,0.0,0.5,4.803020683429472e-17,0,0.26198488973426504,3,4,0.0948683298050514
B,1.07,0.12,0.5,0.9299999999999999,0.18608205089759713,0.1860820508975973,0.18608205089759713,0.1860820508975973,0.0,0.5,4.1240196221304076e-17,0,2.0151121052914234,3,4,0.08544003745317534
B,1.07,0.13,0.5,0.9299999999999999,0.19127381107406807,0.19127381107406818,0.19127381107406807,0.19127381107406818,0.5,1.0,1.084067908387194e-17,0,-0.31207556617834353,3,4,0.0761577310586391
B,1.07,0.13999999999999999,0.5,0.9299999999999999,0.19684974079773215,0.19684974079773238,0.19684974079773215,0.19684974079773238,1.0,0.5,3.8420046518477236e-17,0,-0.1565456907523679,3,4,0.06708203932499372
B,1.07,0.14999999999999997,0.5,0.9299999999999999,0.2028032637768099,0.2028032637768099,0.2028032637768099,0.2028032637768099,1.0,0.5,3.7517620527242324e-17,1,0.5338816678739188,3,4,0.05830951894845306
B,1.07,0.15999999999999998,0.5,0.9299999999999999,0.20912752295982961,0.20912752295982961,0.20912752295982961,0.20912752295982961,0.0,0.5,-6.254136427151386e-17,0,0.36466635932380626,3,4,0.050000000000000044
B,1.07,0.16999999999999998,0.5,0.9299999999999999,0.2158154148766916,0.21581541487669165,0.2158154148766916,0.21581541487669165,0.0,0.5,6.213467997489267e-17,0,-0.04835519695601634,3,4,0.04242640687119289
B,1.07,0.17999999999999997,0.5,0.9299999999999999,0.22285962359834974,0.2228596235983499,0.22285962359834974,0.2228596235983499,0.5,0.0,1.1945362548255993e-16,1,-0.8799438880276754,3,4,0.03605551275463994
B,1.07,0.18999999999999995,0.5,0.9299999999999999,0.23025265401466297,0.230252654014664,0.23025265401466297,0.230252654014664,1.0,0.5,1.4181841893119055e-16,1,-0.6753915299159313,3,4,0.03162277660168384
B,1.07,0.19999999999999996,0.5,0.9299999999999999,0.2379868641640598,0.23798686416405987,0.2379868641640598,0.23798686416405987,0.0,0.5,-4.4977831209161233e-17,1,-1.447853369335936,3,4,0.030000000000000027
B,1.07,0.20999999999999996,0.5,0.9299999999999999,0.24605449638436572,0.2460544963843661,0.24605449638436572,0.2460544963843661,1.0,0.5,-1.3667380746147824e-16,0,0.11349647274039883,3,4,0.031622776601683805
B,1.07,0.21999999999999995,0.5,0.9299999999999999,0.2544477070906356,0.2544477070906356,0.2544477070906356,0.2544477070906356,0.0,0.5,-1.4391132062812144e-16,1,1.1735152347892666,3,4,0.036055512754639876
B,1.07,0.22999999999999995,0.5,0.9299999999999999,0.2631585950218461,0.26315859502184613,0.2631585950218461,0.26315859502184613,1.0,0.5,-1.3215769230036246e-16,1,0.779543333987562,3,4,0.04242640687119283
B,1.07,0.23999999999999994,0.5,0.9299999999999999,0.2721792278334135,0.2721792278334135,0.2721792278334135,0.2721792278334135,0.0,0.5,3.692598865083987e-17,0,-0.48744230440108477,3,4,0.049999999999999954
B,1.07,0.24999999999999992,0.5,0.9299999999999999,0.2815016669456949,0.28150166694569495,0.2815016669456949,0.28150166694569495,0.0,0.5,3.448521087801569e-17,0,0.2880152074585947,3,4,0.05830951894845294
B,1.07,0.2599999999999999,0.5,0.9299999999999999,0.29111799058959953,0.2911179905895996,0.29111799058959953,0.2911179905895996,0.5,1.0,5.8215618573122014e-18,0,-0.22845748842998587,3,4,0.0670820393249936
B,1.07,0.2699999999999999,0.5,0.9299999999999999,0.3010203150187637,0.3010203150187637,0.3010203150187637,0.3010203150187637,1.0,0.5,-4.337062820575832e-17,0,-0.22454619673485549,3,4,0.076157731058639
B,1.07,0.2799999999999999,0.5,0.9299999999999999,0.31120081388307613,0.3112008138830762,0.31120081388307613,0.3112008138830762,1.0,0.5,1.5715851514129626e-17,0,0.3262505641384841,3,4,0.08544003745317523
B,1.07,0.2899999999999999,0.5,0.9299999999999999,0.32165173578063494,0.32165173578063505,0.32165173578063494,0.32165173578063505,1.0,0.5,-1.4287343980870945e-16,1,0.6564318984606028,3,4,0.0948683298050513
B,1.07,0.29999999999999993,0.5,0.9299999999999999,0.3323654200244717,0.332365420024472,0.3323654200244717,0.332365420024472,1.0,0.5,-3.561120971259147e-17,0,0.19558417169085454,3,4,0.10440306508910543
B,1.08,0.1,0.5,0.9199999999999999,0.14031120379222678,0.1403112037922268,0.14031120379222678,0.1403112037922268,0.0,0.5,2.4497414982335464e-17,1,0.9050583134672514,3,4,0.10198039027185571
B,1.08,0.11,0.5,0.9199999999999999,0.14476170734787844,0.14476170734787844,0.14476170734787844,0.14476170734787844,1.0,0.5,-4.9432966427959636e-17,1,1.3654488460382657,3,4,0.09219544457292889
B,1.08,0.12,0.5,0.9199999999999999,0.14961216603741737,0.14961216603741792,0.14961216603741737,0.14961216603741792,0.0,0.5,5.692170082481728e-17,0,0.4062942377771744,3,4,0.08246211251235323
B,1.08,0.13,0.5,0.9199999999999999,0.15485649233441004,0.15485649233441023,0.15485649233441004,0.15485649233441023,0.0,0.5,3.905529937353238e-18,0,0.1365867965178148,3,4,0.0728010988928052
B,1.08,0.13999999999999999,0.5,0.9199999999999999,0.16048824253074545,0.16048824253074595,0.16048824253074545,0.16048824253074595,0.5,0.0,7.648034294690675e-17,1,0.5806473598987345,3,4,0.06324555320336761
B,1.08,0.14999999999999997,0.5,0.9199999999999999,0.16650065238927653,0.1665006523892772,0.16650065238927653,0.1665006523892772,0.5,0.0,5.219740706860407e-17,1,-0.5010827270515116,3,4,0.05385164807134509
B,1.08,0.15999999999999998,0.5,0.9199999999999999,0.17288667306791544,0.17288667306791544,0.17288667306791544,0.17288667306791544,0.5,1.0,-2.0749456067942123e-17,1,-0.7954423517823891,3,4,0.044721359549995836
B,1.08,0.16999999999999998,0.5,0.9199999999999999,0.17963900693617946,0.17963900693617946,0.17963900693617946,0.17963900693617946,1.0,0.5,9.577504022682079e-17,0,-0.06572236297030978,3,4,0.036055512754639925
B,1.08,0.17999999999999997,0.5,0.9199999999999999,0.18675014293531783,0.18675014293531814,0.18675014293531783,0.18675014293531814,0.0,0.5,-6.922502353161704e-17,0,0.0217549176858171,3,4,0.028284271247461946
B,1.08,0.18999999999999995,0.5,0.9199999999999999,0.1942123911673858,0.19421239116738592,0.1942123911673858,0.19421239116738592,0.5,1.0,1.0403995532961919e-16,1,-1.4209331792830726,3,4,0.022360679774997942
B,1.08,0.19999999999999996,0.5,0.9199999999999999,0.20201791643579722,0.20201791643579728,0.20201791643579722,0.20201791643579728,0.0,0.5,1.8985807577654254e-16,0,0.033869847276689444,3,4,0.020000000000000018
B,1.08,0.20999999999999996,0.5,0.9199999999999999,0.21015877049868342,0.2101587704986836,0.21015877049868342,0.2101587704986836,1.0,0.5,5.810017917709699e-17,0,-0.0602578002677112,3,4,0.022360679774997894
B,1.08,0.21999999999999995,0.5,0.9199999999999999,0.21862692283559768,0.21862692283559768,0.21862692283559768,0.21862692283559768,0.0,0.5,-1.516771279192832e-16,1,1.100907497380108,3,4,0.028284271247461867
B,1.08,0.22999999999999995,0.5,0.9199999999999999,0.22741428976694317,0.22741428976694383,0.22741428976694317,0.22741428976694383,1.0,0.5,1.3651998866438615e-18,1,-1.327688876490818,3,4,0.036055512754639855
B,1.08,0.23999999999999994,0.5,0.9199999999999999,0.23651276180286857,0.23651276180286882,0.23651276180286857,0.23651276180286882,0.0,0.5,-5.172041456489952e-17,1,1.205049690024602,3,4,0.04472135954999573
B,1.08,0.24999999999999992,0.5,0.9199999999999999,0.2459142291337146,0.24591422913371463,0.2459142291337146,0.24591422913371463,1.0,0.5,8.58151087773883e-17,1,-0.7996691584754699,3,4,0.05385164807134496
B,1.08,0.2599999999999999,0.5,0.9199999999999999,0.2556106052068733,0.25561060520687373,0.2556106052068733,0.25561060520687373,0.0,0.5,3.8930123318515926e-17,0,0.2663543236501876,3,4,0.06324555320336749
B,1.08,0.2699999999999999,0.5,0.9199999999999999,0.26559384836460787,0.2655938483646083,0.26559384836460787,0.2655938483646083,0.0,0.5,-2.3278683358370055e-17,1,-0.9904143717589278,3,4,0.07280109889280509
B,1.08,0.2799999999999999,0.5,0.9199999999999999,0.27585598154394164,0.275855981543942,0.27585598154394164,0.275855981543942,0.0,0.5,1.8194255075592718e-16,1,0.6990711258811295,3,4,0.08246211251235312
B,1.08,0.2899999999999999,0.5,0.9199999999999999,0.2863891100628426,0.2863891100628434,0.2863891100628426,0.2863891100628434,0.5,0.0,-9.614529938899698e-17,0,-1.5318848024294365,3,4,0.09219544457292879
B,1.08,0.29999999999999993,0.5,0.9199999999999999,0.29718543753671756,0.29718543753671756,0.29718543753671756,0.29718543753671756,1.0,0.5,6.649187109601421e-17,1,0.9861024436788416,3,4,0.10198039027185563
B,1.09,0.1,0.5,0.9099999999999999,0.10379132497549948,0.10379132497549948,0.10379132497549948,0.10379132497549948,1.0,0.5,6.115144380668522e-18,0,0.3894039407235939,3,4,0.1004987562112089
B,1.09,0.11,0.5,0.9099999999999999,0.10828827035596045,0.10828827035596045,0.10828827035596045,0.10828827035596045,0.0,0.5,-5.675557325888397e-17,0,0.3836061728469806,3,4,0.09055385138137417
B,1.09,0.12,0.5,0.9099999999999999,0.1131888416385739,0.11318884163857415,0.1131888416385739,0.11318884163857415,1.0,0.5,-5.623449783061675e-17,1,-0.8174620411273238,3,4,0.08062257748298551
B,1.09,0.13,0.5,0.9099999999999999,0.11848676887058451,0.11848676887058468,0.11848676887058451,0.11848676887058468,1.0,0.5,-5.439399588320465e-17,0,-0.17730116068907475,3,4,0.07071067811865477
B,1.09,0.13999999999999999,0.5,0.9099999999999999,0.12417541887559871,0.12417541887559877,0.12417541887559871,0.12417541887559877,1.0,0.5,-1.2290128291615766e-17,1,0.5136695179495033,3,4,0.060827625302982226
B,1.09,0.14999999999999997,0.5,0.9099999999999999,0.13024783256089312,0.1302478325608932,0.13024783256089312,0.1302478325608932,1.0,0.5,-2.3495680866914927e-17,0,-0.18904508727337005,3,4,0.050990195135927896
B,1.09,0.15999999999999998,0.5,0.9099999999999999,0.13669676245265183,0.13669676245265183,0.13669676245265183,0.13669676245265183,1.0,0.5,5.898124161923035e-17,1,-0.5438559322502104,3,4,0.041231056256176644
B,1.09,0.16999999999999998,0.5,0.9099999999999999,0.14351471005889666,0.14351471005889666,0.14351471005889666,0.14351471005889666,1.0,0.5,-2.7452153735470567e-17,1,0.9503764890331747,3,4,0.03162277660168382
B,1.09,0.17999999999999997,0.5,0.9099999999999999,0.1506939626932171,0.1506939626932171,0.1506939626932171,0.1506939626932171,1.0,0.5,1.0874621479611106e-16,1,0.6253783714085027,3,4,0.022360679774997942
B,1.09,0.18999999999999995,0.5,0.9099999999999999,0.15822662942991803,0.15822662942991803,0.15822662942991803,0.15822662942991803,1.0,0.5,-3.8102688288426085e-17,0,1.5544267808642613,3,4,0.014142135623731003
B,1.09,0.19999999999999996,0.5,0.9099999999999999,0.16610467590175948,0.16610467590175948,0.16610467590175948,0.16610467590175948,0.0,0.5,2.099459819358233e-16,1,-0.9193270677485187,3,4,0.010000000000000009
B,1.09,0.20999999999999996,0.5,0.9099999999999999,0.1743199576934615,0.17431995769346162,0.1743199576934615,0.17431995769346162,0.0,0.5,4.796624044134537e-17,1,-0.6221069376499779,3,4,0.014142135623730923
B,1.09,0.21999999999999995,0.5,0.9099999999999999,0.18286425212652707,0.18286425212652735,0.18286425212652707,0.18286425212652735,0.0,0.5,5.800310806854558e-17,0,-0.31124434170563714,3,4,0.02236067977499784
B,1.09,0.22999999999999995,0.5,0.9099999999999999,0.19172928827254632,0.19172928827254632,0.19172928827254632,0.19172928827254632,0.0,0.5,-7.747133281084215e-17,0,0.10484589636211077,3,4,0.03162277660168374
B,1.09,0.23999999999999994,0.5,0.9099999999999999,0.20090677507208377,0.20090677507208388,0.20090677507208377,0.20090677507208388,0.0,0.5,3.370117561565912e-18,1,-0.5979700147474398,3,4,0.04123105625617653
B,1.09,0.24999999999999992,0.5,0.9099999999999999,0.21038842747377767,0.21038842747377828,0.21038842747377767,0.21038842747377828,0.5,1.0,2.2479221487741226e-17,1,1.378322046529442,3,4,0.05099019513592776
B,1.09,0.2599999999999999,0.5,0.9099999999999999,0.22016599054292907,0.22016599054292912,0.22016599054292907,0.22016599054292912,0.5,0.0,9.150817985641511e-17,1,0.9060102293093059,3,4,0.06082762530298209
B,1.09,0.2699999999999999,0.5,0.9099999999999999,0.23023126152000842,0.2302312615200088,0.23023126152000842,0.2302312615200088,1.0,0.5,8.722294914196009e-17,0,-0.3091945210875226,3,4,0.07071067811865465
B,1.09,0.2799999999999999,0.5,0.9099999999999999,0.24057610983727984,0.24057610983728,0.24057610983727984,0.24057610983728,1.0,0.5,-1.561592866102954e-16,1,0.8756592934582472,3,4,0.0806225774829854
B,1.09,0.2899999999999999,0.5,0.9099999999999999,0.25119249512563424,0.2511924951256346,0.25119249512563424,0.2511924951256346,0.5,1.0,-1.179566630960937e-17,1,1.0481041585300657,3,4,0.09055385138137408
B,1.09,0.29999999999999993,0.5,0.9099999999999999,0.262072483264116,0.26207248326411653,0.262072483264116,0.26207248326411653,0.0,0.5,9.033245516743854e-17,0,0.4071509675263215,3,4,0.10049875621120882
B,1.1,0.1,0.5,0.8999999999999999,0.06731685043665686,0.06731685043665686,0.06731685043665686,0.06731685043665686,0.0,0.5,-1.0866134653840568e-16,0,-0.019796313021706455,3,4,0.1
B,1.1,0.11,0.5,0.8999999999999999,0.07186119045940753,0.07186119045940773,0.07186119045940753,0.07186119045940773,0.5,0.0,-4.054140646001598e-17,0,0.23135044174670402,3,4,0.09000000000000001
B,1.1,0.12,0.5,0.8999999999999999,0.07681288648297091,0.07681288648297133,0.07681288648297091,0.07681288648297133,0.0,0.5,1.546269119803899e-16,1,0.805800496478369,3,4,0.08000000000000002
B,1.1,0.13,0.5,0.8999999999999999,0.08216547899779972,0.08216547899779972,0.08216547899779972,0.08216547899779972,1.0,0.5,1.6229187821887037e-17,1,0.937270935615823,3,4,0.07
B,1.1,0.13999999999999999,0.5,0.8999999999999999,0.08791213814322363,0.08791213814322363,0.08791213814322363,0.08791213814322363,1.0,0.5,-2.10654760411282e-17,1,1.4503567824190395,3,4,0.060000000000000026
B,1.1,0.14999999999999997,0.5,0.8999999999999999,0.09404570275788385,0.09404570275788396,0.09404570275788385,0.09404570275788396,0.5,1.0,-2.793543419925021e-17,0,-0.33730257270246994,3,4,0.050000000000000044
B,1.1,0.15999999999999998,0.5,0.8999999999999999,0.10055871960813381,0.10055871960813387,0.10055871960813381,0.10055871960813387,1.0,0.5,3.4297083420347155e-17,1,0.8085109875603349,3,4,0.040000000000000036
B,1.1,0.16999999999999998,0.5,0.8999999999999999,0.10744348237182505,0.10744348237182505,0.10744348237182505,0.10744348237182505,0.0,0.5,-1.8383394753248865e-17,1,1.070876034767987,3,4,0.030000000000000027
B,1.1,0.17999999999999997,0.5,0.8999999999999999,0.11469206999157894,0.11469206999157952,0.11469206999157894,0.11469206999157952,0.0,0.5,-1.97613329931711e-17,1,0.8768323894144033,3,4,0.020000000000000046
B,1.1,0.18999999999999995,0.5,0.8999999999999999,0.12229638405295391,0.12229638405295441,0.12229638405295391,0.12229638405295441,1.0,0.5,-9.549985979137259e-17,1,-1.426683655358188,3,4,0.010000000000000064
B,1.1,0.19999999999999996,0.5,0.8999999999999999,0.13024818488698026,0.1302481848869803,0.13024818488698026,0.1302481848869803,0.0,0.5,4.484427108305649e-17,0,1.6276284641207779,3,4,5.551115123125783e-17
B,1.1,0.20999999999999996,0.5,0.8999999999999999,0.1385391261421801,0.13853912614218028,0.1385391261421801,0.13853912614218028,0.0,0.5,3.769227957498401e-17,0,-0.18089760825333537,3,4,0.009999999999999953
B,1.1,0.21999999999999995,0.5,0.8999999999999999,0.1471607876168256,0.14716078761682594,0.1471607876168256,0.14716078761682594,0.5,1.0,1.8030088466742473e-16,1,-1.315488566392214,3,4,0.019999999999999934
B,1.1,0.22999999999999995,0.5,0.8999999999999999,0.1561047061868313,0.1561047061868313,0.1561047061868313,0.1561047061868313,1.0,0.5,5.491400824578607e-17,1,1.1722375727533452,3,4,0.029999999999999943
B,1.1,0.23999999999999994,0.5,0.8999999999999999,0.16536240470736996,0.16536240470737018,0.16536240470736996,0.16536240470737018,0.5,1.0,6.462470671941807e-17,1,-0.6015987807367912,3,4,0.039999999999999925
B,1.1,0.24999999999999992,0.5,0.8999999999999999,0.17492541880606988,0.17492541880606988,0.17492541880606988,0.17492541880606988,0.0,0.5,1.1814948444042739e-16,0,0.44809508714074586,3,4,0.049999999999999906
B,1.1,0.2599999999999999,0.5,0.8999999999999999,0.18478532152227167,0.18478532152227245,0.18478532152227167,0.18478532152227245,0.0,0.5,-1.3835394993978795e-16,1,0.9679674825369445,3,4,0.05999999999999989
B,1.1,0.2699999999999999,0.5,0.8999999999999999,0.19493374577952396,0.19493374577952438,0.19493374577952396,0.19493374577952438,0.5,1.0,7.57693770160541e-17,0,0.02665293266805026,3,4,0.0699999999999999
B,1.1,0.2799999999999999,0.5,0.8999999999999999,0.2053624047073694,0.2053624047073699,0.2053624047073694,0.2053624047073699,1.0,0.5,3.569673317938672e-17,1,0.5283947112756161,3,4,0.0799999999999999
B,1.1,0.2899999999999999,0.5,0.8999999999999999,0.21606310985330374,0.21606310985330374,0.21606310985330374,0.21606310985330374,0.0,0.5,-1.5695010873518652e-16,1,0.6198487028390716,3,4,0.08999999999999991
B,1.1,0.29999999999999993,0.5,0.8999999999999999,0.2270277873465648,0.22702778734656542,0.2270277873465648,0.22702778734656542,0.0,0.5,1.0972056236142165e-16,0,0.25834006902812423,3,4,0.09999999999999992
B,1.11,0.1,0.5,0.8899999999999999,0.03088854738599431,0.03088854738599453,0.03088854738599431,0.03088854738599453,1.0,0.5,-1.150537426729531e-16,0,0.23066559410332027,3,4,0.1004987562112089
B,1.11,0.11,0.5,0.8899999999999999,0.03548126360241027,0.03548126360241102,0.03548126360241027,0.03548126360241102,1.0,0.5,-7.500292328853386e-17,1,-0.7778111552934396,3,4,0.09055385138137417
B,1.11,0.12,0.5,0.8899999999999999,0.040485126355195716,0.0404851263551968,0.040485126355195716,0.0404851263551968,0.5,0.0,-1.679281927608411e-17,1,0.8110206904825263,3,4,0.08062257748298551
B,1.11,0.13,0.5,0.8899999999999999,0.0458934791087702,0.04589347910877073,0.0458934791087702,0.04589347910877073,1.0,0.5,3.741914539496776e-17,1,0.6556764311239326,3,4,0.07071067811865477
B,1.11,0.13999999999999999,0.5,0.8899999999999999,0.051699287771361374,0.0516992877713614,0.051699287771361374,0.0516992877713614,0.0,0.5,6.1033674437335745e-18,1,0.5000185515418839,3,4,0.060827625302982226
B,1.11,0.14999999999999997,0.5,0.8899999999999999,0.057895181582182764,0.057895181582182764,0.057895181582182764,0.057895181582182764,0.5,0.0,-7.254380580555859e-17,0,-0.1907271068738956,3,4,0.050990195135927896
B,1.11,0.15999999999999998,0.5,0.8899999999999999,0.06447349411954634,0.06447349411954661,0.06447349411954634,0.06447349411954661,0.0,0.5,8.327765637540335e-17,0,0.08113154113480513,3,4,0.041231056256176644
B,1.11,0.16999999999999998,0.5,0.8899999999999999,0.07142630398360972,0.07142630398360986,0.07142630398360972,0.07142630398360986,0.0,0.5,-8.198052866475209e-17,1,-1.1616580808756007,3,4,0.03162277660168382
B,1.11,0.17999999999999997,0.5,0.8899999999999999,0.07874547474805599,0.07874547474805599,0.07874547474805599,0.07874547474805599,1.0,0.5,-1.5118052820843927e-16,1,-0.7166652566743482,3,4,0.022360679774997942
B,1.11,0.18999999999999995,0.5,0.8899999999999999,0.0864226938202905,0.08642269382029061,0.0864226938202905,0.08642269382029061,0.0,0.5,1.166937533495644e-16,1,-0.5952342619624214,3,4,0.014142135623731003
B,1.11,0.19999999999999996,0.5,0.8899999999999999,0.09444950989774184,0.0944495098977419,0.09444950989774184,0.0944495098977419,0.0,0.5,7.939285149646695e-17,1,0.9338718452113894,3,4,0.010000000000000009
B,1.11,0.20999999999999996,0.5,0.8899999999999999,0.10281736875735922,0.10281736875735956,0.10281736875735922,0.10281736875735956,0.0,0.5,-3.247640408890307e-17,0,-1.703604866498988,3,4,0.014142135623730923
B,1.11,0.21999999999999995,0.5,0.8899999999999999,0.11151764716458733,0.11151764716458738,0.11151764716458733,0.11151764716458738,1.0,0.5,-1.398673272642143e-16,1,0.9946793551692108,3,4,0.02236067977499784
B,1.11,0.22999999999999995,0.5,0.8899999999999999,0.12054168473600765,0.12054168473600799,0.12054168473600765,0.12054168473600799,1.0,0.5,-1.2664039782795615e-16,0,-0.32983129882590756,3,4,0.03162277660168374
B,1.11,0.23999999999999994,0.5,0.8899999999999999,0.12988081363533116,0.12988081363533116,0.12988081363533116,0.12988081363533116,1.0,0.5,-4.294598494184221e-17,1,-0.7079438497183664,3,4,0.04123105625617653
B,1.11,0.24999999999999992,0.5,0.8899999999999999,0.1395263860247194,0.13952638602471956,0.1395263860247194,0.13952638602471956,1.0,0.5,-5.2200820797109435e-17,0,0.23055273031121476,3,4,0.05099019513592776
B,1.11,0.2599999999999999,0.5,0.8899999999999999,0.14946979923191256,0.14946979923191306,0.14946979923191256,0.14946979923191306,1.0,0.5,-6.665183614453749e-17,0,-0.006719824110018318,3,4,0.06082762530298209
B,1.11,0.2699999999999999,0.5,0.8899999999999999,0.15970251862803453,0.15970251862803506,0.15970251862803453,0.15970251862803506,0.0,0.5,6.448191423292026e-17,1,0.7370288692168022,3,4,0.07071067811865465
B,1.11,0.2799999999999999,0.5,0.8899999999999999,0.17021609824093753,0.17021609824093784,0.17021609824093753,0.17021609824093784,0.0,0.5,3.43024732208183e-17,1,1.1678055577466038,3,4,0.0806225774829854
B,1.11,0.2899999999999999,0.5,0.8899999999999999,0.18100219915454502,0.18100219915454582,0.18100219915454502,0.18100219915454582,1.0,0.5,2.894452018098627e-17,0,0.11633037977924254,3,4,0.09055385138137408
B,1.11,0.29999999999999993,0.5,0.8899999999999999,0.19205260576601754,0.19205260576601765,0.19205260576601754,0.19205260576601765,1.0,0.5,2.3954314427850377e-17,0,0.2212709815489682,3,4,0.10049875621120882
B,1.12,0.1,0.5,0.8799999999999999,0.005492801757983556,0.0054928017579837785,0.005492801757983556,0.0054928017579837785,1.0,0.5,-6.086227190876219e-17,0,0.40839172042739075,3,4,0.10198039027185571
B,1.12,0.11,0.5,0.8799999999999999,0.0008506979363765987,0.0008506979363765987,0.0008506979363765987,0.0008506979363765987,1.0,0.5,7.405016327648919e-17,0,-1.5913530755081653,3,4,0.09219544457292889
B,1.12,0.12,0.5,0.8799999999999999,0.004206404507045819,0.004206404507045819,0.004206404507045819,0.004206404507045819,1.0,0.5,4.903432665462223e-17,0,-0.02259586872208255,3,4,0.08246211251235323
B,1.12,0.13,0.5,0.8799999999999999,0.00967164418409111,0.009671644184091721,0.00967164418409111,0.009671644184091721,0.0,0.5,4.5156285058767364e-17,0,0.2706851103407277,3,4,0.0728010988928052
B,1.12,0.13999999999999999,0.5,0.8799999999999999,0.015537774876948934,0.0155377748769491,0.015537774876948934,0.0155377748769491,1.0,0.5,1.5166169320072224e-16,0,1.8369518784701218,3,4,0.06324555320336761
B,1.12,0.14999999999999997,0.5,0.8799999999999999,0.021797208361292397,0.021797208361292675,0.021797208361292397,0.021797208361292675,0.0,0.5,-7.196770603424763e-17,1,0.5840719823226627,3,4,0.05385164807134509
B,1.12,0.15999999999999998,0.5,0.8799999999999999,0.028442057285305744,0.02844205728530616,0.028442057285305744,0.02844205728530616,0.5,0.0,-4.6292685227583123e-17,0,-0.2908011176990597,3,4,0.044721359549995836
B,1.12,0.16999999999999998,0.5,0.8799999999999999,0.03546417763339621,0.03546417763339621,0.03546417763339621,0.03546417763339621,1.0,0.5,6.028879660924337e-17,0,-0.19858352921407393,3,4,0.036055512754639925
