v,t,w,lm,E_a_numeric,E_b_numeric,E_a_formula,E_b_formula,overlap_a,overlap_b
0.7390000000000002,0.3,1.0,0.0,0.3389999999999999,0.26099999999999984,0.3390000000000002,0.2609999999999998,0.9999999999999998,0.8618448941580827
0.7400000000000002,0.3,1.0,0.0,0.34000000000000025,0.2599999999999998,0.3400000000000002,0.2599999999999998,1.0,0.707106781186548
0.7410000000000002,0.3,1.0,0.0,0.34100000000000025,0.2589999999999999,0.3410000000000002,0.2589999999999998,1.0,0.7757669499461686
0.7420000000000002,0.3,1.0,0.0,0.34200000000000025,0.25799999999999995,0.3420000000000002,0.2579999999999998,1.0000000000000007,0.8245380387901421
0.7430000000000002,0.3,1.0,0.0,0.3430000000000003,0.25699999999999984,0.3430000000000002,0.2569999999999998,1.0,0.8981252257042505
0.7440000000000002,0.3,1.0,0.0,0.3440000000000003,0.25599999999999984,0.3440000000000002,0.2559999999999998,1.0,0.7071067811865479
0.7450000000000002,0.3,1.0,0.0,0.345,0.2549999999999998,0.3450000000000002,0.2549999999999998,1.0,0.9078583845459598
0.7460000000000002,0.3,1.0,0.0,0.34600000000000014,0.25399999999999967,0.3460000000000002,0.2539999999999998,0.9999999999999998,0.9791611744892603
0.7470000000000002,0.3,1.0,0.0,0.34700000000000003,0.25299999999999967,0.3470000000000002,0.2529999999999998,0.9999999999999998,0.9918562243004851
0.7480000000000002,0.3,1.0,0.0,0.3480000000000002,0.25199999999999984,0.3480000000000002,0.2519999999999998,1.0000000000000004,0.8688780502764768
0.7490000000000002,0.3,1.0,0.0,0.34900000000000025,0.2509999999999993,0.3490000000000002,0.2509999999999998,1.0,0.8638320262364964
0.7500000000000002,0.3,1.0,0.0,0.3500000000000003,0.2499999999999996,0.3500000000000002,0.24999999999999978,1.0000000000000002,0.8857956189483974
0.7510000000000002,0.3,1.0,0.0,0.35100000000000015,0.2489999999999998,0.3510000000000002,0.24899999999999978,1.0000000000000004,0.7078413046124865
0.7520000000000002,0.3,1.0,0.0,0.3520000000000002,0.24800000000000016,0.3520000000000002,0.24799999999999978,0.9999999999999999,0.8397268561257066
0.7530000000000002,0.3,1.0,0.0,0.3530000000000003,0.2469999999999999,0.3530000000000002,0.24699999999999978,0.9999999999999998,0.9532207693325829
0.7540000000000002,0.3,1.0,0.0,0.3540000000000005,0.24599999999999997,0.3540000000000002,0.24599999999999977,1.0000000000000002,0.9968651577106478
0.7550000000000002,0.3,1.0,0.0,0.3550000000000003,0.24499999999999986,0.3550000000000002,0.24499999999999977,0.9999999999999998,0.8192396956359493
0.7560000000000002,0.3,1.0,0.0,0.3560000000000002,0.24399999999999958,0.3560000000000002,0.24399999999999977,1.0,0.7889262597501889
0.7570000000000002,0.3,1.0,0.0,0.3570000000000003,0.24299999999999986,0.3570000000000002,0.24299999999999977,1.0000000000000004,0.8077947957556675
0.7580000000000002,0.3,1.0,0.0,0.358,0.24199999999999966,0.3580000000000002,0.24199999999999977,1.0,0.7767822761501084
0.7590000000000002,0.3,1.0,0.0,0.3590000000000002,0.2409999999999999,0.3590000000000002,0.24099999999999977,0.9999999999999998,0.8314316731913527
0.7600000000000002,0.3,1.0,0.0,0.3600000000000006,0.2400000000000001,0.3600000000000002,0.23999999999999977,1.0,0.9244749918834341
0.7610000000000002,0.3,1.0,0.0,0.36100000000000027,0.23899999999999977,0.3610000000000002,0.23899999999999977,1.0,0.7071067811865479
0.7620000000000002,0.3,1.0,0.0,0.362,0.2379999999999997,0.3620000000000002,0.23799999999999977,1.0,0.9954692183488982
0.7630000000000002,0.3,1.0,0.0,0.3630000000000002,0.23699999999999985,0.3630000000000002,0.23699999999999977,1.0000000000000002,0.9121534433948327
0.7640000000000002,0.3,1.0,0.0,0.3640000000000004,0.23599999999999974,0.3640000000000002,0.23599999999999977,1.0000000000000004,0.8193863472618759
0.7650000000000002,0.3,1.0,0.0,0.3650000000000004,0.23500000000000001,0.3650000000000002,0.23499999999999976,1.0000000000000004,0.8327171424473657
0.7660000000000002,0.3,1.0,0.0,0.36600000000000044,0.23399999999999985,0.3660000000000002,0.23399999999999976,0.9999999999999999,0.9060661643027579
0.7670000000000002,0.3,1.0,0.0,0.36700000000000005,0.23299999999999954,0.3670000000000002,0.23299999999999976,0.9999999999999999,0.8182102156712139
0.7680000000000002,0.3,1.0,0.0,0.36800000000000044,0.23199999999999985,0.3680000000000002,0.23199999999999976,0.9999999999999998,0.7959903338516958
0.7690000000000002,0.3,1.0,0.0,0.3690000000000002,0.2309999999999998,0.3690000000000002,0.23099999999999976,0.9999999999999996,0.8068200344530623
0.7700000000000002,0.3,1.0,0.0,0.37000000000000033,0.2299999999999997,0.3700000000000002,0.22999999999999976,1.0000000000000004,0.7071067811865477
0.7710000000000002,0.3,1.0,0.0,0.3710000000000003,0.22899999999999968,0.3710000000000002,0.22899999999999976,0.9999999999999998,0.7071067811865476
0.7720000000000002,0.3,1.0,0.0,0.3720000000000003,0.228,0.3720000000000002,0.22799999999999976,1.0000000000000002,0.9866660971299342
0.7730000000000002,0.3,1.0,0.0,0.37300000000000016,0.2269999999999998,0.3730000000000002,0.22699999999999976,0.9999999999999998,0.7393887493333295
0.7740000000000002,0.3,1.0,0.0,0.3740000000000003,0.22599999999999956,0.3740000000000002,0.22599999999999976,0.9999999999999997,0.8788563543705407
0.7750000000000002,0.3,1.0,0.0,0.3750000000000003,0.22499999999999984,0.3750000000000002,0.22499999999999976,0.9999999999999999,0.7881768486914202
0.7760000000000002,0.3,1.0,0.0,0.3760000000000001,0.2240000000000002,0.3760000000000002,0.22399999999999975,1.0,0.7866805325238521
0.7770000000000002,0.3,1.0,0.0,0.37700000000000017,0.22299999999999978,0.3770000000000002,0.22299999999999975,0.9999999999999998,0.7071067811865477
0.7780000000000002,0.3,1.0,0.0,0.3780000000000002,0.22199999999999967,0.3780000000000002,0.22199999999999975,0.9999999999999999,0.7962112173278196
0.7790000000000002,0.3,1.0,0.0,0.3790000000000002,0.22099999999999995,0.3790000000000002,0.22099999999999975,0.9999999999999996,0.9926518501635888
0.7800000000000002,0.3,1.0,0.0,0.38000000000000056,0.2199999999999999,0.3800000000000002,0.21999999999999975,1.0000000000000004,0.996745970226946
0.7810000000000002,0.3,1.0,0.0,0.3810000000000002,0.2189999999999997,0.3810000000000002,0.21899999999999975,0.9999999999999998,0.7071067811865478
0.7820000000000003,0.3,1.0,0.0,0.3820000000000002,0.21799999999999975,0.38200000000000023,0.21799999999999975,1.0000000000000004,0.7071067811865477
0.7830000000000003,0.3,1.0,0.0,0.3830000000000003,0.2169999999999997,0.38300000000000023,0.21699999999999975,0.9999999999999999,0.879100522281336
0.7840000000000003,0.3,1.0,0.0,0.38400000000000023,0.21599999999999972,0.38400000000000023,0.21599999999999975,0.9999999999999999,0.7071067811865477
0.7850000000000003,0.3,1.0,0.0,0.3850000000000002,0.2149999999999998,0.38500000000000023,0.21499999999999975,0.9999999999999999,0.7071067811865477
0.7860000000000003,0.3,1.0,0.0,0.3860000000000001,0.21399999999999966,0.38600000000000023,0.21399999999999975,1.0000000000000004,0.9520053222321612
0.7870000000000003,0.3,1.0,0.0,0.38700000000000023,0.2129999999999995,0.38700000000000023,0.21299999999999975,1.0000000000000004,0.8337724167548495
0.7880000000000003,0.3,1.0,0.0,0.38800000000000034,0.2119999999999999,0.38800000000000023,0.21199999999999974,1.0,0.9995740453953865
0.7890000000000003,0.3,1.0,0.0,0.38900000000000046,0.21099999999999994,0.38900000000000023,0.21099999999999974,1.0,0.9912713294904332
0.7900000000000003,0.3,1.0,0.0,0.3900000000000002,0.20999999999999963,0.39000000000000024,0.20999999999999974,1.0,0.7071067811865477
0.7910000000000003,0.3,1.0,0.0,0.3910000000000002,0.2089999999999995,0.39100000000000024,0.20899999999999974,1.0,0.9649668288786745
0.7920000000000003,0.3,1.0,0.0,0.39200000000000007,0.20799999999999955,0.39200000000000024,0.20799999999999974,0.9999999999999999,0.9482439640321965
0.7930000000000003,0.3,1.0,0.0,0.39300000000000024,0.20699999999999963,0.39300000000000024,0.20699999999999974,1.0000000000000002,0.9997528608095128
0.7940000000000003,0.3,1.0,0.0,0.3940000000000001,0.20599999999999927,0.39400000000000024,0.20599999999999974,1.0000000000000002,0.7293268884394339
0.7950000000000003,0.3,1.0,0.0,0.39500000000000046,0.20499999999999974,0.39500000000000024,0.20499999999999974,1.0000000000000004,0.78794530809207
0.7960000000000003,0.3,1.0,0.0,0.3960000000000003,0.20399999999999968,0.39600000000000024,0.20399999999999974,1.0,0.7553590421261561
0.7970000000000003,0.3,1.0,0.0,0.39700000000000035,0.20299999999999954,0.39700000000000024,0.20299999999999974,1.0000000000000004,0.9194268130167313
0.7980000000000003,0.3,1.0,0.0,0.398,0.20199999999999954,0.39800000000000024,0.20199999999999974,0.9999999999999998,0.9322919328194816
0.7990000000000003,0.3,1.0,0.0,0.3990000000000003,0.20100000000000004,0.39900000000000024,0.20099999999999973,1.0,0.8278473486782836
0.8000000000000003,0.3,1.0,0.0,0.4000000000000004,0.19999999999999984,0.40000000000000024,0.19999999999999973,1.0,0.7848650514034747
0.8010000000000003,0.3,1.0,0.0,0.4010000000000001,0.1989999999999997,0.40100000000000025,0.19899999999999973,1.0000000000000002,0.9199496187258368
0.8020000000000003,0.3,1.0,0.0,0.4020000000000003,0.19799999999999968,0.40200000000000025,0.19799999999999973,1.0000000000000004,0.8807551123197905
0.8030000000000003,0.3,1.0,0.0,0.40300000000000014,0.19699999999999973,0.40300000000000025,0.19699999999999973,1.0,0.7071067811865477
0.8040000000000003,0.3,1.0,0.0,0.4040000000000002,0.1959999999999995,0.40400000000000025,0.19599999999999973,1.0000000000000002,0.879123278330781
0.8050000000000003,0.3,1.0,0.0,0.4050000000000004,0.1949999999999997,0.40500000000000025,0.19499999999999973,0.9999999999999998,0.9366978989641896
0.8060000000000003,0.3,1.0,0.0,0.406,0.19399999999999967,0.40600000000000025,0.19399999999999973,0.9999999999999996,0.8893593428239146
0.8070000000000003,0.3,1.0,0.0,0.40700000000000014,0.19299999999999953,0.40700000000000025,0.19299999999999973,1.0,0.8590069429269739
0.8080000000000003,0.3,1.0,0.0,0.4080000000000004,0.1919999999999998,0.40800000000000025,0.19199999999999973,0.9999999999999998,0.9804872159628618
0.8090000000000003,0.3,1.0,0.0,0.40900000000000025,0.19099999999999975,0.40900000000000025,0.19099999999999973,1.0,0.8221435241397653
0.8100000000000003,0.3,1.0,0.0,0.4100000000000003,0.18999999999999945,0.41000000000000025,0.18999999999999972,1.0,0.9157792850339139
0.8110000000000003,0.3,1.0,0.0,0.4110000000000005,0.18899999999999997,0.41100000000000025,0.18899999999999972,1.0000000000000002,0.8069351147292512
0.8120000000000003,0.3,1.0,0.0,0.4120000000000001,0.1879999999999995,0.41200000000000025,0.18799999999999972,1.0000000000000004,0.9999988895582168
0.8130000000000003,0.3,1.0,0.0,0.41300000000000026,0.18699999999999944,0.41300000000000026,0.18699999999999972,1.0,0.7866155783395468
0.8140000000000003,0.3,1.0,0.0,0.4140000000000003,0.18599999999999978,0.41400000000000026,0.18599999999999972,1.0,0.7071067811865478
0.8150000000000003,0.3,1.0,0.0,0.41500000000000015,0.18499999999999966,0.41500000000000026,0.18499999999999972,1.0,0.7071067811865477
0.8160000000000003,0.3,1.0,0.0,0.41600000000000015,0.18399999999999966,0.41600000000000026,0.18399999999999972,1.0,0.9973104840564371
0.8170000000000003,0.3,1.0,0.0,0.41700000000000026,0.18299999999999975,0.41700000000000026,0.18299999999999972,1.0,0.8253099820311707
0.8180000000000003,0.3,1.0,0.0,0.4180000000000005,0.18199999999999997,0.41800000000000026,0.18199999999999972,0.9999999999999998,0.9927307464188584
0.8190000000000003,0.3,1.0,0.0,0.4190000000000002,0.1809999999999993,0.41900000000000026,0.18099999999999972,1.0,0.8424719727809119
0.8200000000000003,0.3,1.0,0.0,0.42000000000000026,0.17999999999999972,0.42000000000000026,0.17999999999999972,0.9999999999999999,0.9108590429746896
0.8210000000000003,0.3,1.0,0.0,0.42100000000000015,0.17899999999999935,0.42100000000000026,0.17899999999999971,0.9999999999999998,0.7670365180257419
0.8220000000000003,0.3,1.0,0.0,0.4220000000000002,0.1779999999999998,0.42200000000000026,0.17799999999999971,1.0,0.8597314639280724
0.8230000000000003,0.3,1.0,0.0,0.4230000000000001,0.177,0.42300000000000026,0.1769999999999997,1.0000000000000004,0.8165011133629394
0.8240000000000003,0.3,1.0,0.0,0.4240000000000002,0.1759999999999997,0.42400000000000027,0.1759999999999997,1.0,0.7071067811865476
0.8250000000000003,0.3,1.0,0.0,0.42500000000000043,0.17499999999999985,0.42500000000000027,0.1749999999999997,0.9999999999999998,0.9125556389057862
0.8260000000000003,0.3,1.0,0.0,0.4260000000000002,0.17399999999999985,0.42600000000000027,0.1739999999999997,1.0,0.8868412932633957
0.8270000000000003,0.3,1.0,0.0,0.4270000000000005,0.17299999999999993,0.42700000000000027,0.1729999999999997,0.9999999999999996,0.9986600250779027
0.8280000000000003,0.3,1.0,0.0,0.4280000000000004,0.1719999999999995,0.42800000000000027,0.1719999999999997,1.0,0.8299003761723392
0.8290000000000003,0.3,1.0,0.0,0.42900000000000016,0.17099999999999965,0.42900000000000027,0.1709999999999997,1.0000000000000002,0.7071067811865476
0.8300000000000003,0.3,1.0,0.0,0.43000000000000027,0.1699999999999997,0.43000000000000027,0.1699999999999997,1.0000000000000004,0.7071067811865477
0.8310000000000003,0.3,1.0,0.0,0.43099999999999994,0.16899999999999976,0.43100000000000027,0.1689999999999997,0.9999999999999997,0.8070911087335377
0.8320000000000003,0.3,1.0,0.0,0.43200000000000016,0.16799999999999957,0.4320000000000003,0.1679999999999997,1.0,0.9782466551754594
0.8330000000000003,0.3,1.0,0.0,0.4330000000000003,0.1669999999999996,0.4330000000000003,0.1669999999999997,0.9999999999999994,0.8748028995960369
0.8340000000000003,0.3,1.0,0.0,0.43400000000000033,0.1659999999999996,0.4340000000000003,0.1659999999999997,1.0000000000000004,0.8631100518925285
0.8350000000000003,0.3,1.0,0.0,0.4350000000000002,0.16499999999999965,0.4350000000000003,0.1649999999999997,1.0,0.8567509787725001
0.8360000000000003,0.3,1.0,0.0,0.43600000000000033,0.1639999999999997,0.4360000000000003,0.1639999999999997,1.0,0.7749621575892012
0.8370000000000003,0.3,1.0,0.0,0.4370000000000003,0.16299999999999948,0.4370000000000003,0.1629999999999997,0.9999999999999997,0.7993086408080647
0.8380000000000003,0.3,1.0,0.0,0.4380000000000002,0.1619999999999997,0.4380000000000003,0.1619999999999997,1.0,0.897737308515725
0.8390000000000003,0.3,1.0,0.0,0.43900000000000045,0.1609999999999997,0.4390000000000003,0.1609999999999997,0.9999999999999998,0.7071067811865477
0.8400000000000003,0.3,1.0,0.0,0.4400000000000002,0.15999999999999964,0.4400000000000003,0.1599999999999997,1.0,0.8413912798907783
0.8410000000000003,0.3,1.0,0.0,0.4410000000000003,0.15899999999999964,0.4410000000000003,0.1589999999999997,1.0,0.7457593158105233
0.8420000000000003,0.3,1.0,0.0,0.44200000000000034,0.15799999999999992,0.4420000000000003,0.1579999999999997,1.0000000000000002,0.8725169964814229
0.8430000000000003,0.3,1.0,0.0,0.4430000000000005,0.15699999999999978,0.4430000000000003,0.1569999999999997,1.0000000000000004,0.9938972969454967
0.8440000000000003,0.3,1.0,0.0,0.4440000000000003,0.15599999999999967,0.4440000000000003,0.1559999999999997,1.0000000000000002,0.9870915505233635
0.8450000000000003,0.3,1.0,0.0,0.4450000000000003,0.15499999999999964,0.4450000000000003,0.1549999999999997,0.9999999999999999,0.7071067811865475
0.8460000000000003,0.3,1.0,0.0,0.44600000000000006,0.15399999999999942,0.4460000000000003,0.1539999999999997,0.9999999999999997,0.9644146888372305
0.8470000000000003,0.3,1.0,0.0,0.4470000000000004,0.15299999999999986,0.4470000000000003,0.1529999999999997,1.0,0.8170868741956252
0.8480000000000003,0.3,1.0,0.0,0.44800000000000034,0.15199999999999983,0.4480000000000003,0.1519999999999997,0.9999999999999998,0.9762352421780243
0.8490000000000003,0.3,1.0,0.0,0.44900000000000034,0.15099999999999975,0.4490000000000003,0.1509999999999997,1.0,0.7071067811865476
0.8500000000000003,0.3,1.0,0.0,0.4500000000000004,0.14999999999999974,0.4500000000000003,0.1499999999999997,1.0000000000000002,0.983104470338233
