ky,band_index,energy,edge_weight
-3.141592653589793,279,-0.06892886560347347,0.08471328199733065
-3.141592653589793,280,-0.06460907350194067,0.08091222299214375
-3.141592653589793,281,-0.06460907350194063,0.08091222299214265
-3.141592653589793,282,-0.06011896365299155,0.0773354436714646
-3.141592653589793,283,-0.0601189636529915,0.07733544367146415
-3.141592653589793,284,-0.05545704933505354,0.07409720718724952
-3.141592653589793,285,-0.05545704933505353,0.07409720718724844
-3.141592653589793,286,-0.050621187098572606,0.07128582432952477
-3.141592653589793,287,-0.05062118709857256,0.07128582432952432
-3.141592653589793,288,-0.04560863755345007,0.0689655869423676
-3.141592653589793,289,-0.04560863755345005,0.06896558694236568
-3.141592653589793,290,-0.04041613120898275,0.06717885998156473
-3.141592653589793,291,-0.04041613120898262,0.06717885998156334
-3.141592653589793,292,-0.03503994062422513,0.06594819754269296
-3.141592653589793,293,-0.03503994062422506,0.06594819754269314
-3.141592653589793,294,-0.029475960688113274,0.0652783905880139
-3.141592653589793,295,-0.029475960688113253,0.06527839058801124
-3.141592653589793,296,-0.023719799387924134,0.06515838435118257
-3.141592653589793,297,-0.023719799387923943,0.06515838435118221
-3.141592653589793,298,-0.017766881962069672,0.06556302537828207
-3.141592653589793,299,-0.017766881962069662,0.06556302537828265
-3.141592653589793,300,-0.011612571884200812,0.06645461484267084
-3.141592653589793,301,-0.011612571884200807,0.0664546148426721
-3.141592653589793,302,-0.0052523126991892224,0.06778425835100071
-3.141592653589793,303,-0.00525231269918912,0.06778425835099966
-3.141592653589793,304,0.0013182046707214893,0.06949301453169282
-3.141592653589793,305,0.0013182046707214958,0.06949301453169199
-3.141592653589793,306,0.008102843917635223,0.07151285639621871
-3.141592653589793,307,0.008102843917635239,0.0715128563962186
-3.141592653589793,308,0.01510478879666717,0.0737674715716162
-3.141592653589793,309,0.015104788796667287,0.07376747157161626
-3.141592653589793,310,0.0223262656235098,0.076172940538676
-3.141592653589793,311,0.022326265623509887,0.07617294053867464
-3.141592653589793,312,0.02976821594646983,0.07863834627311495
-3.141592653589793,313,0.02976821594646992,0.07863834627311592
-3.141592653589793,314,0.037429912240324305,0.08106638426796395
-3.141592653589793,315,0.03742991224032444,0.0810663842679655
-3.141592653589793,316,0.04530850950361327,0.08335405867281037
