ky,band_index,energy,edge_weight
-3.141592653589793,292,0.1999999999999999,0.05782047911071509
-3.141592653589793,293,0.19999999999999993,0.02722351450116379
-3.141592653589793,294,0.19999999999999993,0.06675457364882248
-3.141592653589793,295,0.19999999999999996,0.09848206594586933
-3.141592653589793,296,0.19999999999999996,0.045083393440588086
-3.141592653589793,297,0.19999999999999998,0.039204720827764425
-3.141592653589793,298,0.19999999999999998,0.10468149173239857
-3.141592653589793,299,0.2,0.07969580480232505
-3.141592653589793,300,0.20000000000000004,0.11456399125426694
-3.141592653589793,301,0.20000000000000004,0.073239881828355
-3.141592653589793,302,0.2000000000000001,0.11227180339746276
-3.141592653589793,303,0.2000000000000001,0.12958397087586807
-3.141592653589793,304,0.2000000000000001,0.08584447860782599
-3.141592653589793,305,0.2000000000000001,0.13236554471510537
-3.141592653589793,306,0.2000000000000001,0.12451403280618115
-3.141592653589793,307,0.20000000000000012,0.1754436152628723
-3.141592653589793,308,0.20000000000000015,0.06158165660582052
-3.141592653589793,309,0.20000000000000015,0.08135529073422951
-3.141592653589793,310,0.20000000000000018,0.06619595170576328
-3.141592653589793,311,0.2000000000000002,0.08104770285154039
-3.141592653589793,312,0.2000000000000002,0.04852292540830668
-3.141592653589793,313,0.20000000000000023,0.18130527365244226
-3.141592653589793,314,0.20000000000000023,0.06632792359781031
-3.141592653589793,315,0.20000000000000026,0.038631131218647155
-3.141592653589793,316,0.20000000000000026,0.09320948423499145
-3.141592653589793,317,0.2000000000000003,0.08614172273093458
-3.141592653589793,318,0.2000000000000003,0.04250274062509486
-3.141592653589793,319,0.2000000000000003,0.15317812711317808
-3.141592653589793,320,0.20000000000000034,0.05430772302389342
-3.141592653589793,321,0.20000000000000034,0.10418138888840718
-3.141592653589793,322,0.20000000000000037,0.07237384364835811
-3.141592653589793,323,0.2000000000000004,0.0254636237923892
-3.141592653589793,324,0.20000000000000043,0.043226926912312086
-3.141592653589793,325,0.20000000000000043,0.06266127526408469
-3.141592653589793,326,0.20000000000000048,0.09113541702435979
-3.141592653589793,327,0.20000000000000048,0.018789425796752607
-3.141592653589793,328,0.20000000000000048,0.06305904418847656
-3.141592653589793,329,0.20000000000000048,0.030517737419808504
-3.141592653589793,330,0.20000000000000048,0.03549703850911191
-3.141592653589793,331,0.20000000000000048,0.07548265728010128
-3.141592653589793,332,0.20000000000000048,0.043414538941913675
-3.141592653589793,333,0.2000000000000005,0.03268868490964583
-3.141592653589793,334,0.20000000000000057,0.014300573123957003
-3.141592653589793,335,0.2000000000000006,0.05283699513950721
-3.141592653589793,336,0.20000000000000062,0.0473478159840162
-3.141592653589793,337,0.20000000000000062,0.06529579099414842
-3.141592653589793,338,0.20000000000000065,0.056244707066120565
-3.141592653589793,339,0.20000000000000065,0.06803344872796678
-3.141592653589793,340,0.2000000000000007,0.04122686756998621
-3.141592653589793,341,0.20000000000000076,0.030254497903770244
-3.141592653589793,342,0.20000000000000082,0.020605775156967952
-3.141592653589793,343,0.20000000000000084,0.050780786308231005
-3.141592653589793,344,0.20000000000000084,0.05525943952987346
