kx,band_index,energy,edge_weight
-3.141592653589793,72,-2.2361927232972665,0.08320174474330733
-3.141592653589793,73,-2.236192723297266,0.08320174474332281
-3.141592653589793,74,-2.2335386352463757,0.08773647094403399
-3.141592653589793,75,-2.2335386352463757,0.08773647094404041
-3.141592653589793,76,-2.230947726036786,0.09210692620911225
-3.141592653589793,77,-2.230947726036786,0.09210692620909817
-3.141592653589793,78,-2.2284264077952285,0.09604943068047793
-3.141592653589793,79,-2.228426407795228,0.09604943068047495
-3.141592653589793,80,-2.225980846008544,0.09931020875703186
-3.141592653589793,81,-2.225980846008544,0.09931020875701696
-3.141592653589793,82,-2.223616948484685,0.10165721340594996
-3.141592653589793,83,-2.223616948484685,0.10165721340595132
-3.141592653589793,84,-2.2213403558437697,0.10289116193752963
-3.141592653589793,85,-2.221340355843769,0.10289116193753975
-3.141592653589793,86,-2.219156433495603,0.10285528967334615
-3.141592653589793,87,-2.2191564334956024,0.10285528967334504
-3.141592653589793,88,-2.217070265041946,0.10144337792436761
-3.141592653589793,89,-2.2170702650419454,0.10144337792440133
-3.141592653589793,90,-2.21508664702501,0.09860568290544293
-3.141592653589793,91,-2.21508664702501,0.0986056829054374
-3.141592653589793,92,-2.2132100849286873,0.09435247987728793
-3.141592653589793,93,-2.213210084928687,0.09435247987730762
-3.141592653589793,94,-2.2114447903261056,0.08875503831552153
-3.141592653589793,95,-2.211444790326105,0.08875503831553594
-3.141592653589793,96,-2.20979467905648,0.08194395492980318
-3.141592653589793,97,-2.2097946790564795,0.0819439549297887
-3.141592653589793,98,-2.208263370305979,0.07410488706336169
-3.141592653589793,99,-2.208263370305979,0.07410488706334564
-3.141592653589793,100,-2.206854186461787,0.06547184423670123
-3.141592653589793,101,-2.206854186461787,0.06547184423666838
-3.141592653589793,102,-2.205570153605405,0.056318305134884575
-3.141592653589793,103,-2.205570153605405,0.05631830513486852
-3.141592653589793,104,-2.204414002510892,0.04694652612283379
-3.141592653589793,105,-2.204414002510892,0.046946526122841996
-3.141592653589793,106,-2.2033881700158164,0.037675490761808414
-3.141592653589793,107,-2.2033881700158164,0.03767549076182631
-3.141592653589793,108,-2.20249480063725,0.02882801379933807
-3.141592653589793,109,-2.20249480063725,0.028828013799345714
-3.141592653589793,110,-2.201735748312001,0.020717554563869638
-3.141592653589793,111,-2.2017357483120006,0.02071755456386907
-3.141592653589793,112,-2.201112578149263,0.013635311480741472
-3.141592653589793,113,-2.201112578149262,0.013635311480729984
-3.141592653589793,114,-2.2006265680947226,0.007838160539602387
-3.141592653589793,115,-2.200626568094722,0.007838160539587845
-3.141592653589793,116,-2.2002787104178285,0.0035379661843914206
-3.141592653589793,117,-2.200278710417828,0.0035379661843874125
-3.141592653589793,118,-2.2000697129478923,0.0008927346710379842
-3.141592653589793,119,-2.200069712947892,0.0008927346710405396
-3.141592653589793,120,-1.48764227235772,0.0008374934497774808
-3.141592653589793,121,-1.4876422723577198,0.0008374934497750804
-3.141592653589793,122,-1.4875008268854513,0.003320781219997852
-3.141592653589793,123,-1.4875008268854506,0.0033207812199905038
-3.141592653589793,124,-1.4872652507782353,0.0073634197508772835
