mode_index,energy,abs_energy
501,-1.8119935069187103,1.8119935069187103
502,-1.8119934832409508,1.8119934832409508
503,-1.8119934832409497,1.8119934832409497
504,-1.8119934832409492,1.8119934832409492
505,-1.8119934832409492,1.8119934832409492
506,-1.8119934446826564,1.8119934446826564
507,-1.8119934446826562,1.8119934446826562
508,-1.8119934446826558,1.8119934446826558
509,-1.8119934446826558,1.8119934446826558
510,-1.81199337942544,1.81199337942544
511,-1.8119933794254393,1.8119933794254393
512,-1.8119933794254377,1.8119933794254377
513,-1.811993379425437,1.811993379425437
514,-1.8119932585696712,1.8119932585696712
515,-1.8119932585696708,1.8119932585696708
516,-1.8119932585696705,1.8119932585696705
517,-1.81199325856967,1.81199325856967
518,-1.8119929922392857,1.8119929922392857
519,-1.8119929922392848,1.8119929922392848
520,-1.8119929922392841,1.8119929922392841
521,-1.8119929922392841,1.8119929922392841
522,-1.811992119349747,1.811992119349747
523,-1.8119921193497464,1.8119921193497464
524,-1.8119921193497461,1.8119921193497461
525,-1.8119921193497457,1.8119921193497457
526,-1.811847243340884,1.811847243340884
527,-1.811847243340883,1.811847243340883
528,-1.8030895710706274,1.8030895710706274
529,-1.803089571070627,1.803089571070627
530,-1.8030500066992636,1.8030500066992636
531,-1.8030500066992623,1.8030500066992623
532,-1.8030500066992616,1.8030500066992616
533,-1.8030500066992607,1.8030500066992607
534,-1.8030494362809408,1.8030494362809408
535,-1.8030494362809406,1.8030494362809406
536,-1.8030494362809393,1.8030494362809393
537,-1.8030494362809393,1.8030494362809393
538,-1.8030494357825946,1.8030494357825946
539,-1.8030494357825944,1.8030494357825944
540,-1.8030494357825937,1.8030494357825937
541,-1.8030494357825932,1.8030494357825932
542,-1.8030494348672148,1.8030494348672148
543,-1.8030494348672146,1.8030494348672146
544,-1.8030494348672141,1.8030494348672141
545,-1.803049434867214,1.803049434867214
546,-1.803049433376446,1.803049433376446
547,-1.8030494333764455,1.8030494333764455
548,-1.803049433376445,1.803049433376445
549,-1.8030494333764433,1.8030494333764433
550,-1.8030494310050778,1.8030494310050778
551,-1.803049431005077,1.803049431005077
552,-1.8030494310050769,1.8030494310050769
553,-1.8030494310050758,1.8030494310050758
554,-1.8030494271432744,1.8030494271432744
555,-1.8030494271432744,1.8030494271432744
556,-1.8030494271432729,1.8030494271432729
557,-1.8030494271432724,1.8030494271432724
558,-1.8030494204552143,1.8030494204552143
559,-1.8030494204552137,1.8030494204552137
560,-1.803049420455213,1.803049420455213
561,-1.803049420455213,1.803049420455213
562,-1.8030494075375658,1.8030494075375658
563,-1.8030494075375658,1.8030494075375658
564,-1.8030494075375658,1.8030494075375658
565,-1.8030494075375634,1.8030494075375634
566,-1.8030493772449445,1.8030493772449445
567,-1.8030493772449419,1.8030493772449419
568,-1.8030493772449412,1.8030493772449412
569,-1.8030493772449396,1.8030493772449396
570,-1.803049268959625,1.803049268959625
571,-1.8030492689596243,1.8030492689596243
572,-1.8030492689596238,1.8030492689596238
573,-1.8030492689596234,1.8030492689596234
574,-1.8030103233213695,1.8030103233213695
575,-1.8030103233213688,1.8030103233213688
576,0.8030895710706272,0.8030895710706272
577,0.8030895710706274,0.8030895710706274
578,0.807606702570378,0.807606702570378
579,0.807606702570378,0.807606702570378
580,0.8076067025703787,0.8076067025703787
581,0.8076067025703788,0.8076067025703788
582,0.8121434673384872,0.8121434673384872
583,0.8121434673384882,0.8121434673384882
584,0.8147484911652056,0.8147484911652056
585,0.8147484911652075,0.8147484911652075
586,0.8147484911652079,0.8147484911652079
587,0.8147484911652085,0.8147484911652085
588,0.8193165689578424,0.8193165689578424
589,0.8193165689578435,0.8193165689578435
590,0.819316568957844,0.819316568957844
591,0.8193165689578443,0.8193165689578443
592,0.8239850539089625,0.8239850539089625
593,0.8239850539089628,0.8239850539089628
594,0.8239850539089628,0.8239850539089628
595,0.8239850539089637,0.8239850539089637
596,0.8265396165065874,0.8265396165065874
597,0.8265396165065874,0.8265396165065874
598,0.8285941248937966,0.8285941248937966
599,0.8285941248937968,0.8285941248937968
600,0.8285941248937972,0.8285941248937972
601,0.8285941248937982,0.8285941248937982
602,0.8346635308391119,0.8346635308391119
603,0.834663530839112,0.834663530839112
604,0.834663530839112,0.834663530839112
605,0.8346635308391124,0.8346635308391124
606,0.8358825678974972,0.8358825678974972
607,0.8358825678974972,0.8358825678974972
608,0.8358825678974975,0.8358825678974975
609,0.8358825678974978,0.8358825678974978
610,0.8393206939534779,0.8393206939534779
611,0.8393206939534781,0.8393206939534781
612,0.8393206939534782,0.8393206939534782
613,0.8393206939534782,0.8393206939534782
614,0.8453111602502276,0.8453111602502276
615,0.8453111602502285,0.8453111602502285
616,0.8460741991664891,0.8460741991664891
617,0.84607419916649,0.84607419916649
618,0.8460741991664905,0.8460741991664905
619,0.8460741991664907,0.8460741991664907
620,0.8466858704467561,0.8466858704467561
621,0.8466858704467568,0.8466858704467568
622,0.8466858704467575,0.8466858704467575
623,0.8466858704467575,0.8466858704467575
624,0.8507835844108308,0.8507835844108308
625,0.8507835844108314,0.8507835844108314
626,0.8507835844108316,0.8507835844108316
627,0.8507835844108325,0.8507835844108325
628,0.8562149766496462,0.8562149766496462
629,0.8562149766496462,0.8562149766496462
630,0.8562149766496463,0.8562149766496463
631,0.8562149766496465,0.8562149766496465
632,0.8575113240245126,0.8575113240245126
633,0.8575113240245129,0.8575113240245129
634,0.8575113240245132,0.8575113240245132
635,0.8575113240245141,0.8575113240245141
636,0.8582321003101486,0.8582321003101486
637,0.8582321003101487,0.8582321003101487
638,0.8582321003101493,0.8582321003101493
639,0.8582321003101494,0.8582321003101494
640,0.8622739188349595,0.8622739188349595
641,0.8622739188349596,0.8622739188349596
642,0.8622739188349599,0.8622739188349599
