v,direction,scan_param,center_index,wannier_center
0.1,y,-0.19392547244381442,1,0.23957852767919555
0.1,y,-0.19392547244381442,2,0.73192398503466
0.1,y,-0.19392547244381442,3,0.8301764415430729
0.1,y,-0.11635528346628865,0,0.24679981132760137
0.1,y,-0.11635528346628865,1,0.2968092245934696
0.1,y,-0.11635528346628865,2,0.7071278096019824
0.1,y,-0.11635528346628865,3,0.749263154476947
0.1,y,-0.03878509448876288,0,0.10911021457939428
0.1,y,-0.03878509448876288,1,0.37582417068883783
0.1,y,-0.03878509448876288,2,0.6257411825478436
0.1,y,-0.03878509448876288,3,0.8893244321839238
0.1,y,0.03878509448876288,0,0.28315603753529667
0.1,y,0.03878509448876288,1,0.465416737155265
0.1,y,0.03878509448876288,2,0.5461690326383541
0.1,y,0.03878509448876288,3,0.7052581926710841
0.1,y,0.11635528346628865,0,0.22528803190944321
0.1,y,0.11635528346628865,1,0.30846833158302456
0.1,y,0.11635528346628865,2,0.7001486345798456
0.1,y,0.11635528346628865,3,0.7660950019276869
0.1,y,0.19392547244381442,0,0.2397292860741494
0.1,y,0.19392547244381442,1,0.30865269641807036
0.1,y,0.19392547244381442,2,0.7008673942930588
0.1,y,0.19392547244381442,3,0.7507506232147214
0.1,y,0.2714956614213402,0,0.1899962471430718
0.1,y,0.2714956614213402,1,0.26986432707096714
0.1,y,0.2714956614213402,2,0.7349762109414473
0.1,y,0.2714956614213402,3,0.8051632148445139
0.1,y,0.34906585039886595,0,0.3543931164365368
0.1,y,0.34906585039886595,1,0.40744924517582715
0.1,y,0.34906585039886595,2,0.5846242521671051
0.1,y,0.34906585039886595,3,0.6535333862205306
0.1,y,0.4266360393763917,0,0.13482372722420544
0.1,y,0.4266360393763917,1,0.3157516201600248
0.1,y,0.4266360393763917,2,0.6843827050287619
0.1,y,0.4266360393763917,3,0.8650419475870093
0.1,y,0.5042062283539175,0,0.10807569784422649
0.1,y,0.5042062283539175,1,0.33592334080761516
0.1,y,0.5042062283539175,2,0.664837364997201
0.1,y,0.5042062283539175,3,0.8911635963509574
0.1,y,0.5817764173314428,0,0.3457435199382285
0.1,y,0.5817764173314428,1,0.41244828510118725
0.1,y,0.5817764173314428,2,0.5928657817011748
0.1,y,0.5817764173314428,3,0.648942413259409
0.1,y,0.6593466063089686,0,0.17433145165711356
0.1,y,0.6593466063089686,1,0.36221341844601557
0.1,y,0.6593466063089686,2,0.6355147440506272
0.1,y,0.6593466063089686,3,0.827940385846244
0.1,y,0.7369167952864943,0,0.23944312144818633
